TR01,TR02,TR03,TR04,TR05,TR06,TR07,TR08,TR09,TR10,TR11,TR12,TR13,TR14,TR15,TR16,TR17,TR18,TR19,TR20,TR21,TR22,TR23,TR24,TR25,TR26,TR27,TR28,TR29,TR30
-0.03542067,-0.03929937,-0.040527053,-0.038352266,-0.0323809,-0.022712711,-0.009892422,0.005173044,0.021235213,0.03673461,0.04984679,0.058583733,0.061060484,0.0558661,0.04238866,0.020989884,-0.006952253,-0.03909711,-0.07236886,-0.10345371,-0.1294192,-0.14815232,-0.15847978,-0.16011027,-0.15356033,-0.14003278,-0.12119459,-0.09895767,-0.07530039,-0.052046765
0.12022571,0.15146026,0.1846206,0.21738425,0.24698478,0.27058107,0.2857113,0.2907037,0.28487936,0.26854914,0.2429283,0.21004184,0.1724968,0.13304985,0.09415792,0.05773163,0.025056917,-0.003273115,-0.027378531,-0.047924776,-0.06576983,-0.08159751,-0.095741436,-0.108207904,-0.118737295,-0.12683932,-0.13190563,-0.13343,-0.13121459,-0.12550054
-0.043588217,-0.06522559,-0.08667304,-0.10559009,-0.11970342,-0.12719305,-0.12685627,-0.1182285,-0.101762936,-0.078916885,-0.052053533,-0.024124863,0.001832487,0.02320596,0.038164213,0.045834903,0.04639984,0.041094437,0.031949103,0.021292625,0.011234859,0.003303699,-0.001702087,-0.003656571,-0.002881695,0.000134174,0.004906672,0.010947466,0.01769485,0.024473934
-0.08011191,-0.098370776,-0.11528279,-0.12941737,-0.13957831,-0.14492854,-0.14502543,-0.1398161,-0.12964761,-0.11531353,-0.098069616,-0.07953148,-0.06144528,-0.04537826,-0.032457057,-0.02323241,-0.017624095,-0.014911273,-0.013875542,-0.013169797,-0.011720654,-0.008907091,-0.0045175,0.001340758,0.00831757,0.015938224,0.023746336,0.03134861,0.038358346,0.044405814
-0.06196832,-0.08613143,-0.11129389,-0.13570794,-0.15750581,-0.17494498,-0.18653443,-0.19110313,-0.18788959,-0.1765497,-0.15707773,-0.12976919,-0.09524153,-0.05446144,-0.008843259,0.039661314,0.08863443,0.13539258,0.1772432,0.2118228,0.23739257,0.25289392,0.25788853,0.25254652,0.23764929,0.21459663,0.18539998,0.15255015,0.11874935,0.086563885
0.0367084,0.054174706,0.074314184,0.09607049,0.11787531,0.1379071,0.15441807,0.16596611,0.17148302,0.17022756,0.1617794,0.14613302,0.12379998,0.09583276,0.06376529,0.029481621,-0.004986654,-0.03764156,-0.0666981,-0.09081965,-0.10929665,-0.12199238,-0.12909186,-0.13091505,-0.12790628,-0.12068332,-0.110031456,-0.096900575,-0.08238554,-0.0675559
0.021097008,0.026867822,0.03215018,0.036231235,0.038482103,0.03846932,0.03600452,0.031233076,0.024704799,0.017341556,0.010327479,0.004908786,0.002129945,0.002675367,0.006775526,0.014152902,0.02413013,0.035792086,0.048045944,0.059693236,0.06960095,0.076862015,0.08089761,0.081460945,0.07853896,0.07235816,0.063535966,0.05304032,0.041888453,0.030844934
0.003560011,0.009352881,0.014413615,0.018071476,0.019813757,0.019443344,0.017076295,0.01305134,0.007836863,0.001951865,-0.004079871,-0.009761899,-0.014744554,-0.018979264,-0.022701824,-0.026228024,-0.029743006,-0.033163674,-0.03606705,-0.037766933,-0.037571266,-0.035056423,-0.030202232,-0.02335056,-0.015054296,-0.005979569,0.003090839,0.011292327,0.017846415,0.022274166
-0.15882683,-0.19402851,-0.22964695,-0.26343885,-0.2929442,-0.31568336,-0.32945,-0.3325994,-0.3242888,-0.304713,-0.27523643,-0.23827878,-0.19690974,-0.15429695,-0.11325376,-0.07596778,-0.04383335,-0.017339015,0.003911923,0.021005943,0.03540298,0.0486059,0.061790783,0.07547189,0.08944143,0.10297129,0.11505613,0.12465583,0.13094367,0.13354386
-0.19621073,-0.23993172,-0.2836917,-0.32491902,-0.36092144,-0.38918257,-0.40753272,-0.414175,-0.4077187,-0.38733664,-0.3530174,-0.30571967,-0.24727958,-0.18016967,-0.107299924,-0.031864475,0.042866044,0.113786556,0.17811234,0.23343097,0.2777286,0.3094467,0.32763627,0.33215776,0.3237884,0.30418247,0.27570325,0.2412101,0.20381466,0.16650422
-0.14094618,-0.17848831,-0.21602668,-0.25126168,-0.2818683,-0.30574167,-0.32123056,-0.32713836,-0.32258704,-0.30704242,-0.28044677,-0.24326222,-0.19646527,-0.1415329,-0.08037169,-0.015306709,0.05087763,0.11506968,0.17416017,0.22533433,0.2662458,0.2951506,0.31099683,0.31349903,0.3032771,0.28192654,0.25184625,0.21596871,0.17753595,0.13976094
-0.118643604,-0.14373745,-0.16979155,-0.19538514,-0.21881633,-0.23823364,-0.25178495,-0.25782233,-0.2551482,-0.24321763,-0.22219825,-0.19286329,-0.15641949,-0.114382066,-0.06853918,-0.020983119,0.025934834,0.06982488,0.10862257,0.1408434,0.16553402,0.1821489,0.1906032,0.1913492,0.18532819,0.17382213,0.15826236,0.14009082,0.120716125,0.10142055
-0.14650698,-0.18434674,-0.22336006,-0.2611909,-0.29521978,-0.3227995,-0.34146672,-0.34917367,-0.3445346,-0.3270209,-0.29704,-0.25589046,-0.20557873,-0.14851448,-0.08727018,-0.024507193,0.037074354,0.09488219,0.1467214,0.19103213,0.22677332,0.25316024,0.26961532,0.2758979,0.27227283,0.25966042,0.23964371,0.21428874,0.18590398,0.15675387
-0.10814837,-0.13746749,-0.1676496,-0.19702162,-0.22343273,-0.24458446,-0.25856712,-0.26400068,-0.25995758,-0.24609847,-0.22273958,-0.19068779,-0.15118204,-0.10593195,-0.056964383,-0.006356151,0.04385007,0.09157954,0.13481823,0.17189062,0.20156762,0.22295928,0.23553225,0.23920168,0.23432587,0.2217078,0.20255522,0.17835516,0.15088688,0.1222921
-0.05443333,-0.07088968,-0.08807954,-0.10455023,-0.11863733,-0.12878986,-0.13384324,-0.13314493,-0.12659991,-0.11470842,-0.09851062,-0.07937955,-0.05872088,-0.037711702,-0.017367015,0.001276305,0.017321255,0.03040426,0.040808048,0.049114,0.055801038,0.06108366,0.06483086,0.06670553,0.06659798,0.06480079,0.06169081,0.05747652,0.05237853,0.04680216
0.045782305,0.050652314,0.055437688,0.059900492,0.063695215,0.06645553,0.06795447,0.06817005,0.0671727,0.06507963,0.062217448,0.059208117,0.056768496,0.055356115,0.05499371,0.05543801,0.056331944,0.0571,0.05686971,0.054700177,0.049968973,0.04257765,0.032923006,0.021756481,0.009931205,-0.001835194,-0.012971003,-0.022956077,-0.031320505,-0.03769571
-0.01507349,-0.025121627,-0.03633575,-0.047807153,-0.058566224,-0.067578904,-0.07384019,-0.07668934,-0.07597318,-0.07177807,-0.06410296,-0.052925847,-0.03844462,-0.02111506,-0.001592389,0.019280316,0.040447503,0.060604867,0.07843731,0.09309065,0.10424347,0.11178405,0.11566227,0.11587097,0.112381384,0.10522602,0.094705395,0.08151091,0.0667735,0.051892232
-0.08061001,-0.10348341,-0.12641324,-0.14787291,-0.16625974,-0.18025784,-0.18908024,-0.19245158,-0.19040252,-0.1829934,-0.17009662,-0.1513333,-0.12629415,-0.0949956,-0.058262814,-0.017742591,0.024346456,0.06548951,0.10325924,0.13578561,0.16187745,0.18071114,0.19161661,0.1942045,0.18860875,0.17568655,0.1570203,0.13464946,0.11073638,0.08729454
-0.017679097,-0.029729502,-0.042844333,-0.05594351,-0.06788738,-0.077694155,-0.08451388,-0.08766698,-0.08671357,-0.08134378,-0.0712703,-0.05634973,-0.036796957,-0.013203226,0.013590686,0.042561762,0.07246824,0.10176838,0.12866248,0.15132095,0.16809873,0.1776893,0.17937198,0.17323117,0.16008997,0.14127968,0.11848342,0.09367185,0.06901587,0.046551
-0.08674197,-0.11029176,-0.13568725,-0.16117986,-0.18469003,-0.20408063,-0.21736853,-0.22286664,-0.2194555,-0.2069342,-0.18621732,-0.15926738,-0.12876776,-0.09766831,-0.06868738,-0.043805648,-0.0240241,-0.009455315,0.000539518,0.007240452,0.012353811,0.01767512,0.024654046,0.033987798,0.045426525,0.057917,0.07007671,0.080603406,0.088406906,0.0928012
-0.00249527,-0.005732912,-0.010002212,-0.015417591,-0.021495113,-0.027332244,-0.031954806,-0.03460227,-0.034813445,-0.03250925,-0.028034238,-0.021966022,-0.015048997,-0.008269694,-0.002483628,0.002044688,0.005448691,0.007891506,0.009528386,0.010447499,0.010633125,0.010165041,0.009355825,0.008658872,0.008386392,0.008473079,0.008618636,0.008643582,0.008577394,0.008426647
-0.052760687,-0.06976508,-0.088451974,-0.10756877,-0.12547453,-0.14027493,-0.15007263,-0.1533134,-0.14912595,-0.13751835,-0.119379275,-0.09635245,-0.07057158,-0.044266548,-0.01935216,0.002908187,0.022006543,0.038044292,0.051466078,0.0627876,0.07236031,0.08026729,0.08639022,0.090500526,0.09229621,0.09150618,0.08805312,0.082157575,0.074306965,0.065124825
-0.05125722,-0.05887983,-0.06615494,-0.07268676,-0.07827547,-0.08281493,-0.08622833,-0.08833185,-0.08877738,-0.08719719,-0.083381005,-0.07733036,-0.06928187,-0.0597419,-0.04945856,-0.039306503,-0.030060183,-0.02210475,-0.015322938,-0.009269354,-0.003382754,0.002875054,0.009807326,0.017315615,0.024986133,0.032303274,0.038765043,0.04388809,0.047236405,0.048570607
-0.03929257,-0.055532843,-0.07345599,-0.09210731,-0.110230215,-0.1264876,-0.13964051,-0.14860298,-0.1523916,-0.15013237,-0.14123118,-0.12554333,-0.10347227,-0.075948216,-0.044181053,-0.009471092,0.026671516,0.062455423,0.09597874,0.12542042,0.14918831,0.16612776,0.1756508,0.17763507,0.17233935,0.16053946,0.1436403,0.12347121,0.101933196,0.08069147
-0.01956046,-0.028709257,-0.039820183,-0.052616004,-0.0663594,-0.07988467,-0.0917119,-0.10027563,-0.10420414,-0.10257776,-0.0951236,-0.08225311,-0.06491066,-0.044287216,-0.021555342,0.002184216,0.025802385,0.04810497,0.06795663,0.08451982,0.09736536,0.10636206,0.111556925,0.11312844,0.111382656,0.10672096,0.09952971,0.09018414,0.079209976,0.06728384
-0.08725916,-0.10714547,-0.12798658,-0.14836018,-0.16661146,-0.18107666,-0.19030055,-0.19316687,-0.18901244,-0.17771928,-0.15982889,-0.13659012,-0.10979345,-0.08149765,-0.053719006,-0.028111273,-0.005758958,0.012882122,0.027962174,0.04008104,0.04998082,0.058276247,0.06534974,0.07133147,0.07612594,0.07951755,0.08130252,0.08132241,0.07943515,0.07564913
0.20942964,0.25788784,0.30621666,0.35055512,0.3866435,0.41033545,0.41817626,0.40796095,0.3791779,0.3331736,0.27297384,0.20290522,0.12806055,0.053619016,-0.01587037,-0.07708156,-0.12814213,-0.16847861,-0.19848938,-0.21922395,-0.23208822,-0.23849505,-0.2395595,-0.2360316,-0.22843161,-0.21722773,-0.20297417,-0.18627483,-0.16771202,-0.14804004
0.16999547,0.2147885,0.25920832,0.29948276,0.33165675,0.35213462,0.3581219,0.34798554,0.32158938,0.28043425,0.22750945,0.16691998,0.10331339,0.041243028,-0.015356051,-0.06360175,-0.10197316,-0.13033344,-0.14959624,-0.16115208,-0.16641864,-0.16667885,-0.16307265,-0.15658598,-0.14800932,-0.13791741,-0.12676416,-0.1149879,-0.103038915,-0.09143038
0.15752378,0.19805093,0.23952632,0.27896136,0.3128714,0.33771133,0.35030493,0.34824163,0.33029586,0.29672584,0.24931097,0.19114438,0.12622929,0.059007093,-0.006163609,-0.06558481,-0.11666081,-0.15801673,-0.1893605,-0.21118762,-0.22446388,-0.23034644,-0.22995342,-0.22428095,-0.21419689,-0.20045833,-0.18379347,-0.16496292,-0.14477232,-0.124152765
0.18271181,0.22597283,0.26807764,0.3054893,0.33454737,0.35198537,0.35534912,0.34328377,0.3158115,0.27452984,0.22255336,0.16409045,0.10370899,0.045598455,-0.006934614,-0.051700216,-0.08764021,-0.11475017,-0.13388258,-0.14632268,-0.15338497,-0.1562529,-0.1559272,-0.15315452,-0.14841777,-0.14198753,-0.1340047,-0.1246271,-0.11419512,-0.10330444
0.11177782,0.13761543,0.16151227,0.1806527,0.19246809,0.1951387,0.18779644,0.17052367,0.14440851,0.11156032,0.07488451,0.037675716,0.003069821,-0.026458794,-0.049343456,-0.064967744,-0.07358967,-0.07617038,-0.07413468,-0.069056824,-0.062359326,-0.055171765,-0.048326924,-0.042375475,-0.0376074,-0.03412605,-0.031906478,-0.03078622,-0.03048233,-0.030707804
0.3086514,0.38629848,0.46674255,0.5447715,0.6143991,0.669498,0.70438886,0.7143427,0.696106,0.64842457,0.57242763,0.4718436,0.35289273,0.22358976,0.092513986,-0.032488387,-0.14521363,-0.24154341,-0.3195189,-0.37901893,-0.4211712,-0.44773465,-0.4606238,-0.46164596,-0.452438,-0.43451762,-0.40939176,-0.3785662,-0.34354576,-0.30602047
0.19306931,0.24358295,0.2954911,0.34467518,0.38667217,0.41726524,0.4330449,0.43178642,0.41265628,0.37628478,0.32469577,0.261169,0.19000824,0.11611052,0.04427617,-0.021563869,-0.07886292,-0.1265166,-0.16456303,-0.19374712,-0.21510614,-0.22964145,-0.23813441,-0.24115822,-0.23916578,-0.23252934,-0.22160459,-0.20684828,-0.18894695,-0.16896595
0.07696575,0.09635536,0.11696465,0.13832079,0.15979086,0.18054897,0.19950749,0.21523027,0.22595441,0.22976024,0.22482266,0.20973088,0.18389829,0.14791049,0.10352164,0.053343825,0.000490941,-0.051732887,-0.100185774,-0.14225982,-0.17616472,-0.2009977,-0.21656238,-0.22318348,-0.22169536,-0.21340595,-0.1998701,-0.18255487,-0.16266926,-0.14126478
0.20913798,0.2505114,0.29165652,0.3301011,0.36316544,0.3881613,0.4025262,0.4039583,0.3906903,0.36184746,0.31769544,0.2597478,0.19080445,0.1147758,0.036175814,-0.04051184,-0.11133578,-0.1732433,-0.22430643,-0.26373056,-0.29170474,-0.30913773,-0.3172964,-0.3174546,-0.310705,-0.29794654,-0.28002396,-0.25782698,-0.23230591,-0.20457375
0.22983672,0.29128718,0.35398158,0.41343278,0.46473348,0.50322264,0.5249736,0.527111,0.50822365,0.4686721,0.41059467,0.3377807,0.25541896,0.16946715,0.08576739,0.00916947,-0.057080865,-0.11147849,-0.15398784,-0.18555677,-0.20760494,-0.22166668,-0.22921614,-0.23158878,-0.22987774,-0.2248212,-0.21681538,-0.20605916,-0.19280797,-0.1777042
0.33800444,0.42649,0.51776075,0.6057586,0.6837563,0.7449883,0.783279,0.79364383,0.77287954,0.72010666,0.63716274,0.5286953,0.40181842,0.26527405,0.12822165,-0.0010525,-0.11625487,-0.21376978,-0.29259232,-0.35358334,-0.39853424,-0.4293766,-0.44774035,-0.4549422,-0.45217142,-0.4405682,-0.4212084,-0.3951537,-0.36365741,-0.32842004
0.0349827,0.038274035,0.040080592,0.04015337,0.038401656,0.03481848,0.029530019,0.022894312,0.01549218,0.008107468,0.001723416,-0.002578578,-0.003848382,-0.001532152,0.004336905,0.013116983,0.023734229,0.034923147,0.04540676,0.053993072,0.05965795,0.06170759,0.059962418,0.054794393,0.046960678,0.037338547,0.026817499,0.016301757,0.006553397,-0.001967135
-0.055557422,-0.06424574,-0.071491554,-0.07655448,-0.079065025,-0.07895897,-0.07631255,-0.07125317,-0.06405166,-0.05527995,-0.04584761,-0.03691724,-0.029762244,-0.025568116,-0.025179988,-0.028832227,-0.035973918,-0.04533137,-0.055230096,-0.06400269,-0.07027753,-0.073120445,-0.07206169,-0.06701837,-0.05825711,-0.046440523,-0.03258136,-0.017908743,-0.003710713,0.008933631
-0.09532487,-0.12020023,-0.14462072,-0.1664085,-0.18361576,-0.19475582,-0.19884004,-0.1954404,-0.18476224,-0.16762933,-0.14546068,-0.1202414,-0.09430087,-0.06990376,-0.04887799,-0.032367848,-0.020719953,-0.013484113,-0.009506177,-0.007195332,-0.004962747,-0.001596846,0.003611244,0.010891317,0.019949729,0.029984886,0.03994927,0.04882901,0.055831898,0.060596175
0.06269694,0.07519908,0.08672935,0.096360534,0.10322638,0.10664531,0.106341034,0.10251292,0.09565759,0.08644304,0.07572163,0.06450546,0.053867217,0.04480723,0.03807933,0.034000453,0.032315634,0.032194763,0.03242631,0.031761613,0.029278385,0.024601784,0.017898737,0.009750165,0.000945629,-0.007776669,-0.015873102,-0.022990163,-0.02893027,-0.03360095
-0.10671412,-0.13440245,-0.16254094,-0.18948002,-0.2133756,-0.23240414,-0.24500245,-0.24994226,-0.24629855,-0.23345093,-0.21114114,-0.17956418,-0.13945203,-0.09210764,-0.03944858,0.016027449,0.07149637,0.124095924,0.17109425,0.21006718,0.2391016,0.25694615,0.26316813,0.25827813,0.24365568,0.22128186,0.19345331,0.16258782,0.13105628,0.10102054
-0.022658294,-0.031526994,-0.040808618,-0.049525287,-0.056780398,-0.061857473,-0.06413021,-0.06308191,-0.058566976,-0.05100633,-0.041255467,-0.030378982,-0.019579122,-0.010147298,-0.003208075,0.000627459,0.001415095,-0.000277337,-0.003622938,-0.0076748,-0.011482161,-0.014272732,-0.015580975,-0.015238217,-0.013302883,-0.01002092,-0.005772817,-0.001007115,0.003823023,0.008350445
-0.11487903,-0.1415265,-0.16860087,-0.19411859,-0.21600907,-0.23227724,-0.24119386,-0.24157329,-0.23302782,-0.21607612,-0.19211015,-0.16320643,-0.13173905,-0.10002295,-0.07012351,-0.043620866,-0.021341693,-0.003236336,0.011488996,0.023934573,0.03502801,0.04532115,0.054983985,0.063908264,0.071911365,0.07882304,0.0843843,0.08819924,0.08989434,0.08942814
0.008303873,0.011421343,0.014216122,0.01680302,0.019311992,0.021853127,0.02449987,0.02733572,0.030443164,0.033790585,0.03712472,0.039937258,0.041559402,0.041353025,0.03895194,0.034465924,0.028471598,0.021718232,0.014830806,0.008254763,0.002338156,-0.002664195,-0.006667613,-0.009724463,-0.01185491,-0.012989438,-0.013071529,-0.012185182,-0.010639609,-0.008912209
0.036164902,0.04452161,0.05385853,0.06371462,0.07353996,0.08260172,0.09004844,0.09503786,0.096800946,0.09472876,0.08848371,0.07797713,0.063274056,0.044625133,0.02255017,-0.002183539,-0.028569834,-0.05529456,-0.08076368,-0.10328806,-0.121312395,-0.1336655,-0.13975513,-0.13960558,-0.13382469,-0.123464145,-0.109737664,-0.09386412,-0.07704322,-0.0603127
0.001395649,-0.0020905,-0.006285193,-0.010432428,-0.013761255,-0.015562168,-0.015215328,-0.012374252,-0.007177535,-0.000296018,0.007219388,0.014184815,0.019477759,0.02215142,0.021597993,0.017719844,0.010916716,0.001964164,-0.008065906,-0.017954098,-0.026567647,-0.033024237,-0.036761384,-0.037530355,-0.03535897,-0.03055397,-0.02370017,-0.015633812,-0.007367042,0.000125428
0.11258863,0.13850304,0.16522278,0.19156356,0.21619183,0.23756985,0.25404575,0.2640766,0.26641348,0.26025015,0.24535365,0.22206062,0.19118851,0.15402329,0.1123242,0.06819689,0.02382347,-0.018799612,-0.058000628,-0.092469715,-0.1212401,-0.14369296,-0.15962963,-0.16927695,-0.17316015,-0.17197382,-0.1664867,-0.15744573,-0.14554577,-0.13153705
0.017776461,0.019981496,0.023476513,0.028995512,0.036882464,0.04695406,0.05851256,0.07043524,0.08125993,0.08935263,0.09324928,0.09193368,0.08487511,0.0719754,0.05358898,0.030585704,0.004320046,-0.023497246,-0.050992306,-0.07631573,-0.097764894,-0.113992006,-0.12430341,-0.12871264,-0.1277121,-0.122047104,-0.1125621,-0.100122176,-0.08565586,-0.070193075
0.1309995,0.16677773,0.20388985,0.2400691,0.27273485,0.29907843,0.31632814,0.32217088,0.31515962,0.29496035,0.26243526,0.21957122,0.1691632,0.11434534,0.05825578,0.003801005,-0.046676654,-0.091593094,-0.12997891,-0.16126604,-0.18525648,-0.20211978,-0.21222512,-0.21593842,-0.2136228,-0.20579784,-0.1932082,-0.176779,-0.15761785,-0.13701268
0.004058212,0.001482225,-0.001212163,-0.00355016,-0.005042985,-0.005266322,-0.003906697,-0.000842221,0.003703801,0.009100213,0.014414931,0.018559998,0.020471754,0.019345941,0.014818856,0.006980541,-0.003711821,-0.016464727,-0.030162767,-0.043478906,-0.055032354,-0.06360107,-0.06839684,-0.069203235,-0.06629878,-0.06032577,-0.052143175,-0.042643737,-0.03266153,-0.022945583
0.1384179,0.17102925,0.20322376,0.23255149,0.25651476,0.27278516,0.27944145,0.27526572,0.26008508,0.23491246,0.20173211,0.16309005,0.12172224,0.080196135,0.040531162,0.003964675,-0.028892225,-0.05775266,-0.08253974,-0.10343359,-0.120735645,-0.13457339,-0.14487644,-0.1515819,-0.15471053,-0.15430975,-0.15044935,-0.14332625,-0.13329953,-0.12084641
0.17164119,0.21488132,0.25899306,0.30073667,0.3367537,0.36393738,0.37974858,0.38242647,0.3710925,0.34591758,0.3082948,0.26078048,0.20671314,0.14958796,0.09248693,0.037810795,-0.012750406,-0.058156367,-0.09783118,-0.13147694,-0.15900652,-0.18046758,-0.19591935,-0.20544328,-0.20924672,-0.20772354,-0.20145239,-0.19117072,-0.17771247,-0.16197269
-0.005439204,-0.012902183,-0.020183291,-0.02641196,-0.030904064,-0.03325216,-0.033275135,-0.030935258,-0.026299292,-0.019610511,-0.011352948,-0.002212553,0.006951897,0.015102583,0.021163305,0.024330717,0.024347616,0.021546701,0.01662527,0.010377009,0.003598238,-0.002970745,-0.008761627,-0.013431522,-0.016832763,-0.01894099,-0.019793618,-0.01947932,-0.018116573,-0.015785154
0.039412882,0.04368514,0.049039807,0.05546635,0.06261364,0.06984709,0.076605126,0.08258674,0.08754815,0.09111782,0.09288972,0.09251386,0.08959831,0.08369365,0.074527234,0.062295012,0.04771282,0.031792372,0.015625682,0.000269135,-0.013371639,-0.024685442,-0.03346529,-0.039859835,-0.04415438,-0.046621643,-0.04753289,-0.047117162,-0.045506936,-0.042818677
0.036086958,0.03605716,0.03465953,0.032185107,0.029112067,0.025928756,0.023085022,0.021053616,0.020343404,0.021383895,0.024432156,0.029547898,0.036530685,0.044882093,0.05390368,0.06287646,0.07116977,0.078203626,0.08338476,0.086159766,0.086148135,0.083178855,0.07719872,0.06825762,0.05664662,0.042976744,0.028135085,0.01317923,-0.000797852,-0.012811055
0.12817927,0.1514178,0.17484082,0.19692059,0.21618429,0.23131901,0.24118696,0.2448232,0.24154587,0.23127428,0.2147265,0.19324069,0.16840142,0.14172724,0.114581235,0.088208325,0.063544564,0.040883843,0.019898346,5.33E-05,-0.0189684,-0.03716562,-0.054372255,-0.07028356,-0.084382445,-0.09606378,-0.10481606,-0.11019478,-0.111814365,-0.109611824
-0.08178165,-0.100159734,-0.11912445,-0.13758133,-0.15428597,-0.16790313,-0.17708421,-0.18067524,-0.17799425,-0.1689793,-0.15421432,-0.13488208,-0.11257479,-0.08900584,-0.06579003,-0.044290997,-0.025448276,-0.009629585,0.003336469,0.013932082,0.022753326,0.03041134,0.03738268,0.04390444,0.0499926,0.055442397,0.059864696,0.06284396,0.064125195,0.06379844
-0.03440284,-0.041011926,-0.046155747,-0.04919937,-0.04981683,-0.04793312,-0.04365394,-0.037223242,-0.029014677,-0.01962952,-0.009957552,-0.001066497,0.005986309,0.01028448,0.011152229,0.008333853,0.002162005,-0.006510342,-0.016530214,-0.026590664,-0.03542065,-0.04206696,-0.045968432,-0.046832494,-0.044640478,-0.03977562,-0.032987017,-0.02512721,-0.016938714,-0.009019916
0.021840824,0.027949048,0.034441195,0.040971026,0.047011845,0.052057073,0.055790517,0.058117826,0.05910577,0.05885524,0.057332177,0.054328278,0.04962449,0.043137398,0.034937453,0.025282629,0.014627134,0.003540988,-0.007363976,-0.017514108,-0.026439877,-0.03376139,-0.039208923,-0.04270163,-0.044322636,-0.044224113,-0.04259527,-0.03968628,-0.035835117,-0.03144891
-0.04131824,-0.051209167,-0.060419846,-0.068305366,-0.074413195,-0.07845364,-0.0802234,-0.07960323,-0.07662818,-0.0714703,-0.06444593,-0.056102186,-0.047155075,-0.038285848,-0.030076027,-0.023056261,-0.017578103,-0.013576483,-0.010599079,-0.008101976,-0.005671863,-0.003060346,-0.00013085,0.003228317,0.007109873,0.01143353,0.01583978,0.01983194,0.02301563,0.025221763
-0.002831499,-0.004778992,-0.006548198,-0.007831816,-0.008477059,-0.008569292,-0.008356307,-0.008033394,-0.007606049,-0.006960185,-0.006036201,-0.004930947,-0.003847315,-0.002970354,-0.002387703,-0.002076316,-0.001974139,-0.002043784,-0.002222229,-0.002430756,-0.002632971,-0.002732999,-0.002534302,-0.00193204,-0.001052015,-0.000171401,0.000462506,0.000768434,0.000811755,0.000700494
-0.000669785,-0.005026709,-0.008141914,-0.009712162,-0.009624963,-0.007868131,-0.004598529,-0.000198619,0.004852135,0.010140004,0.015298919,0.019876957,0.023225224,0.024565157,0.02331882,0.019388312,0.013113852,0.005124716,-0.003744991,-0.012578175,-0.020552559,-0.02711883,-0.03208326,-0.035454284,-0.037228573,-0.037380543,-0.03596859,-0.03322891,-0.029612754,-0.025594374
-0.14681932,-0.17828171,-0.20900522,-0.23721673,-0.26095983,-0.27830294,-0.28764018,-0.2878829,-0.27840257,-0.25892586,-0.22955759,-0.1908541,-0.1438557,-0.09005923,-0.0313896,0.029814744,0.09081506,0.14854722,0.19987646,0.24205835,0.27312073,0.29191783,0.29805064,0.29187799,0.27446455,0.24747434,0.21323319,0.17479761,0.13561262,0.09881654
0.050759643,0.06432067,0.07735684,0.088485725,0.096253864,0.09944757,0.09737484,0.0900107,0.0780378,0.06278533,0.046124514,0.030272277,0.017395541,0.009091114,0.006002641,0.007780367,0.013311041,0.02100523,0.029062364,0.035739407,0.039636098,0.03995421,0.036624253,0.030203637,0.021542247,0.011473022,0.000798338,-0.009600929,-0.018862592,-0.026390325
-0.14107476,-0.17177211,-0.20198202,-0.22999641,-0.25398922,-0.27217683,-0.28290024,-0.2847315,-0.27665585,-0.2582329,-0.22973204,-0.19224934,-0.14767566,-0.09843662,-0.047121964,0.003783975,0.052045386,0.09576033,0.1334126,0.16390802,0.18655607,0.20101812,0.2073475,0.20602374,0.19782504,0.18373999,0.16510461,0.14369059,0.1214866,0.10029318
-0.15504548,-0.18745743,-0.21942319,-0.24888071,-0.27354628,-0.29127997,-0.30039924,-0.29979846,-0.28896046,-0.26787537,-0.23701826,-0.1974587,-0.15089014,-0.09950811,-0.04577479,0.007921802,0.059503816,0.10717039,0.14926015,0.18419315,0.21058723,0.22749308,0.23460157,0.23231226,0.22163904,0.20411257,0.18176,0.1569155,0.1317234,0.107763045
-0.08642985,-0.111998476,-0.13818412,-0.16338912,-0.1856458,-0.20304295,-0.21404684,-0.21759853,-0.21301311,-0.19981742,-0.17769852,-0.14666268,-0.10727341,-0.06074846,-0.008872849,0.046114985,0.1015966,0.1546471,0.20223907,0.24161011,0.2705906,0.28776494,0.29259464,0.28546244,0.26751152,0.24043001,0.2064089,0.16819026,0.12893997,0.09178
0.17894739,0.21993089,0.26063073,0.2980125,0.32879534,0.3497689,0.35828835,0.35275662,0.33297825,0.3002893,0.25741446,0.20809695,0.15649948,0.10646487,0.060914118,0.021596279,-0.010921646,-0.03715402,-0.058388695,-0.07614882,-0.09170812,-0.10589053,-0.119025975,-0.13091436,-0.14094421,-0.1483804,-0.1525513,-0.15298444,-0.14962173,-0.14288723
-0.06533259,-0.082235605,-0.09986236,-0.11743776,-0.1338482,-0.14775333,-0.15780267,-0.16285992,-0.16210414,-0.15500489,-0.14132686,-0.12123013,-0.095342204,-0.06466128,-0.030412266,0.005959749,0.042809945,0.078448184,0.11127451,0.1397963,0.16264747,0.17873678,0.18741444,0.18854544,0.1825156,0.17022121,0.15302148,0.13259432,0.11065944,0.08874483
-0.15521069,-0.18636915,-0.21696606,-0.24513061,-0.26872292,-0.28570348,-0.29449943,-0.29409403,-0.28395125,-0.26402634,-0.23486456,-0.19762282,-0.15398219,-0.1059913,-0.055824183,-0.005510361,0.04311674,0.088260256,0.12821062,0.16162978,0.18761948,0.2055979,0.21528076,0.21672495,0.2103814,0.19721395,0.17877191,0.15706389,0.13423176,0.11216752
